CountryCode,RegionName,RegionCode,Date,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
CHN,Xinjiang,CHN_XJ,20210417,43.52,49.27,56.31,0
CHN,Xinjiang,CHN_XJ,20210418,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210419,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210420,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210421,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210422,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210423,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210424,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210425,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210426,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210427,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210428,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210429,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210430,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210501,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210502,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210503,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210504,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210505,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210506,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210507,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210508,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210509,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210510,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210511,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210512,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210513,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210514,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210515,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210516,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210517,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210518,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210519,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210520,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210521,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210522,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210523,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210524,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210525,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210526,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210527,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210528,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210529,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210530,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210531,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210601,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210602,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210603,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210604,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210605,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210606,43.52,50.52,57.74,0
CHN,Xinjiang,CHN_XJ,20210607,49.07,53.65,61.31,0
CHN,Xinjiang,CHN_XJ,20210608,49.07,53.65,61.31,0
CHN,Xinjiang,CHN_XJ,20210609,49.07,53.65,61.31,0
CHN,Xinjiang,CHN_XJ,20210610,49.07,53.65,61.31,0
CHN,Xinjiang,CHN_XJ,20210611,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20210612,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20210613,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20210614,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210615,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210616,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210617,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210618,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210619,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210620,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210621,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210622,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210623,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210624,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210625,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210626,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210627,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210628,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210629,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210630,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210701,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210702,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210703,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210704,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210705,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210706,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210707,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210708,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210709,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210710,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210711,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210712,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210713,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210714,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210715,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210716,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210717,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210718,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210719,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210720,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210721,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210722,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210723,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210724,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210725,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210726,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210727,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210728,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210729,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210730,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210731,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210801,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210802,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210803,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210804,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210805,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210806,40.74,48.96,55.95,0
CHN,Xinjiang,CHN_XJ,20210807,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210808,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210809,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210810,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210811,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210812,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210813,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210814,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210815,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210816,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210817,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210818,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210819,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210820,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210821,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210822,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210823,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210824,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210825,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210826,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210827,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210828,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210829,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210830,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210831,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210901,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210902,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210903,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210904,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210905,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210906,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210907,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210908,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210909,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210910,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210911,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210912,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210913,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210914,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210915,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210916,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210917,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210918,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210919,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210920,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210921,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210922,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210923,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210924,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210925,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210926,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210927,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210928,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210929,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20210930,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20211001,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20211002,46.3,52.08,59.52,0
CHN,Xinjiang,CHN_XJ,20211003,50.93,54.69,62.5,0
CHN,Xinjiang,CHN_XJ,20211004,62.04,60.94,69.64,0
CHN,Xinjiang,CHN_XJ,20211005,62.04,60.94,69.64,0
CHN,Xinjiang,CHN_XJ,20211006,62.04,60.94,69.64,0
CHN,Xinjiang,CHN_XJ,20211007,62.04,60.94,69.64,0
CHN,Xinjiang,CHN_XJ,20211008,67.59,64.06,73.21,0
CHN,Xinjiang,CHN_XJ,20211009,67.59,64.06,73.21,0
CHN,Xinjiang,CHN_XJ,20211010,67.59,64.06,73.21,0
CHN,Xinjiang,CHN_XJ,20211011,67.59,64.06,73.21,0
CHN,Xinjiang,CHN_XJ,20211012,67.59,64.06,73.21,0
CHN,Xinjiang,CHN_XJ,20211013,67.59,64.06,73.21,0
CHN,Xinjiang,CHN_XJ,20211014,67.59,64.06,73.21,0
CHN,Xinjiang,CHN_XJ,20211015,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20211016,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20211017,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20211018,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20211019,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20211020,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20211021,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20211022,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20211023,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20211024,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20211025,51.85,55.21,63.1,0
CHN,Xinjiang,CHN_XJ,20211026,47.22,52.6,60.12,0
CHN,Xinjiang,CHN_XJ,20211027,47.22,52.6,60.12,0
CHN,Xinjiang,CHN_XJ,20211028,47.22,52.6,60.12,0
CHN,Xinjiang,CHN_XJ,20211029,47.22,52.6,60.12,0
CHN,Xinjiang,CHN_XJ,20211030,47.22,52.6,60.12,0
CHN,Xinjiang,CHN_XJ,20211031,47.22,52.6,60.12,0
CHN,Xinjiang,CHN_XJ,20211101,47.22,52.6,60.12,0
CHN,Xinjiang,CHN_XJ,20211102,47.22,52.6,60.12,0
CHN,Xinjiang,CHN_XJ,20211103,47.22,52.6,60.12,0
CHN,Xinjiang,CHN_XJ,20211104,47.22,52.6,60.12,0
CHN,Xinjiang,CHN_XJ,20211105,47.22,52.6,60.12,0
CHN,Xinjiang,CHN_XJ,20211106,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211107,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211108,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211109,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211110,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211111,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211112,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211113,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211114,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211115,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211116,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211117,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211118,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211119,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211120,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211121,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211122,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211123,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211124,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211125,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211126,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211127,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211128,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211129,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211130,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211201,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211202,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211203,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211204,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211205,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211206,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211207,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211208,55.56,51.04,58.33,0
CHN,Xinjiang,CHN_XJ,20211209,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211210,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211211,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211212,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211213,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211214,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211215,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211216,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211217,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211218,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211219,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211220,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211221,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211222,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211223,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211224,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211225,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211226,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211227,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211228,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211229,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211230,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20211231,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220101,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220102,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220103,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220104,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220105,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220106,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220107,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220108,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220109,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220110,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220111,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220112,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220113,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220114,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220115,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220116,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220117,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220118,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220119,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220120,55.56,57.29,65.48,
CHN,Xinjiang,CHN_XJ,20220121,55.56,57.29,65.48,
CHN,Xinjiang,CHN_XJ,20220122,55.56,57.29,65.48,
CHN,Xinjiang,CHN_XJ,20220123,55.56,57.29,65.48,
CHN,Xinjiang,CHN_XJ,20220124,55.56,57.29,65.48,
CHN,Xinjiang,CHN_XJ,20220125,55.56,57.29,65.48,
CHN,Xinjiang,CHN_XJ,20220126,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220127,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220128,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220129,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220130,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220131,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220201,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220202,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220203,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220204,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220205,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220206,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220207,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220208,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220209,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220210,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220211,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220212,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220213,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220214,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220215,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220216,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220217,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220218,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220219,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220220,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220221,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220222,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220223,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220224,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220225,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220226,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220227,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220228,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220301,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220302,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220303,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220304,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220305,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220306,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220307,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220308,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220309,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220310,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220311,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220312,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220313,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220314,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220315,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220316,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220317,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220318,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220319,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220320,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220321,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220322,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220323,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220324,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220325,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220326,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220327,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220328,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220329,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220330,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220331,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220401,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220402,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220403,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220404,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220405,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220406,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220407,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220408,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220409,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220410,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220411,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220412,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220413,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220414,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220415,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220416,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220417,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220418,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220419,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220420,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220421,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220422,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220423,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220424,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220425,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220426,55.56,57.29,65.48,0
CHN,Xinjiang,CHN_XJ,20220427,55.56,57.29,65.48,0
